"","EVENT_DATE","YEAR","EVENT_TYPE","PERPRETATORS","VICTIMS","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","FATALITIES"
"5128","2016-06-06",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nairobi","Kibra","Lindi","Kibera",-1.311658,36.78913,"Capital FM (Nairobi)",0
"5129","2016-06-06",2016,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2013-)","Kenya","Kisumu","Kisumu Central","Market Milimani","Kisumu",-0.1,34.75,"Daily Nation (Kenya)",2
"5130","2016-06-11",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Uasin Gishu","Ainabkoi","Kapsoya","Eldoret",0.516667,35.28333,"Sunday Nation (Kenya)",0
"5131","2016-06-11",2016,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2013-)","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"Sunday Nation (Kenya)",0
"5132","2016-06-11",2016,"Remote violence","Military Forces of Kenya (2013-)","Al Shabaab","Kenya","Mandera","Mandera East","Township","Mandera",3.935725,41.85421,"Xinhua",0
"5133","2016-06-14",2016,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Lamu","Lamu West","Shella","Lamu",-2.27169,40.90201,"Daily Nation (Kenya)",0
"5134","2016-06-14",2016,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2013-)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"Associated Press ",0
"5135","2016-06-14",2016,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Kiambu","Kiambu","Riabai","Kiambu",-1.16667,36.83333,"Daily Nation (Kenya)",1
"5136","2016-06-15",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"fronteranews",0
"5137","2016-06-15",2016,"Violence against civilians","Al Shabaab","Civilians (Kenya)","Kenya","Mandera","Mandera East","Township","Mandera",3.935725,41.85421,"Daily Nation ",0
"5138","2016-06-18",2016,"Battle-No change of territory","Luo Ethnic Militia (Kenya)","Nandi Ethnic Militia (Kenya)","Kenya","Nandi","Emgwen","Kapsabet","Kapsabet",0.20387,35.105,"Daily Nation (Kenya)",2
"5139","2016-06-20",2016,"Violence against civilians","Protesters (Kenya)","Police Forces of Kenya (2013-)","Kenya","Kisumu","Kisumu Central","Market Milimani","Kisumu",-0.1,34.75,"CAJ News Agency ",2
"5140","2016-06-20",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Mandera","Mandera South","Elwak South","El Wak",2.80944,40.93583,"Al Jazeera (Doha)",5
"5141","2016-06-20",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Kwale","Matuga","Tsimba Golini","Kwale",-4.17375,39.45206,"Xinhua",1
"5142","2016-06-20",2016,"Remote violence","Al Shabaab","Civilians (Kenya)","Kenya","Garissa","Ijara","Hulugho","Hulugho",-1.15,41.06667,"Daily Nation (Kenya)",1
"5143","2016-06-21",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"Daily Nation (Kenya)",0
"5144","2016-06-21",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nakuru","Rongai","Visoi","Rongai",-0.1666,35.85,"Daily Nation (Kenya)",0
"5145","2016-06-21",2016,"Violence against civilians","Protesters (Kenya)","Police Forces of Kenya (2013-)","Kenya","Kisumu","Kisumu Central","Market Milimani","Kisumu",-0.1,34.75,"CAJ News Agency ",2
"5146","2016-06-22",2016,"Violence against civilians","Protesters (Kenya)","Police Forces of Kenya (2013-)","Kenya","Kisumu","Kisumu Central","Market Milimani","Kisumu",-0.1,34.75,"CAJ News Agency ",1
"5147","2016-06-22",2016,"Violence against civilians","Unidentified Communal Militia (Kenya)","Civilians (Kenya)","Kenya","Kisii","Nyaribari Chache","Kisii Central","Kisii",-0.68333,34.76667,"Capital FM (Nairobi)",1
"5148","2016-06-22",2016,"Violence against civilians","Unidentified Communal Militia (Kenya)","Civilians (Kenya)","Kenya","Kisumu","Tamu","Muhoroni/Koru","Songhor",-0.05,35.21667,"Capital FM (Nairobi)",1
"5149","2016-06-24",2016,"Remote violence","Al Shabaab","Unitentified","Kenya","Mandera","Lafey","Lafey","Damasa",3.15972,41.32564,"Daily Nation (Kenya)",0
"5150","2016-06-25",2016,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Kisii","Nyaribari Chache","Kisii Central","Kisii",-0.68333,34.76667,"Daily Nation (Kenya)",0
"5151","2016-06-29",2016,"Battle-No change of territory","Military Forces of Kenya (2013-)","Al Shabaab","Kenya","Lamu","Lamu East","Basuba","Milimani",-1.7758,40.8375,"Shabelle Media Network ",4
"5152","2016-06-30",2016,"Battle-No change of territory","Military Forces of Kenya (2013-)","Al Shabaab","Kenya","Lamu","Lamu West","Shella","Lamu",-2.27169,40.90201,"Shabelle Media Network ",6
"5153","2016-07-01",2016,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Mandera","Mandera South","Elwak South","El Wak",2.80944,40.93583,"The Standard",6
"5154","2016-07-04",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"Daily Nation (Kenya)",0
"5155","2016-07-04",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Kisii","Keumbu","Keumbu","Nyamache",-0.78333,34.83333,"Daily Nation (Kenya)",0
"5156","2016-07-05",2016,"Violence against civilians","Al Shabaab","Civilians (Kenya)","Kenya","Kwale","Msambweni","Gombato Bongwe","Mbuwani",-4.30668,39.51883,"Daily Nation (Kenya)",1
"5157","2016-07-06",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Uasin Gishu","Ainabkoi","Kapsoya","Eldoret",0.516667,35.28333,"Daily Nation (Kenya)",0
"5158","2016-07-06",2016,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2013-)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"Associated Press ",0
"5159","2016-07-06",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Kwale","Msambweni","Gombato Bongwe","Diani",-4.279213,39.59431,"Daily Nation (Kenya)",1
"5160","2016-07-06",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Kwale","Matuga","Tsimba Golini","Kwale",-4.17375,39.45206,"Xinhua",1
"5161","2016-07-09",2016,"Battle-Non-state actor overtakes territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Wajir","Wajir South","Diif","Dif",0.9961,40.9631,"Capital FM (Nairobi)",10
"5162","2016-07-09",2016,"Violence against civilians","Al Shabaab","Civilians (Kenya)","Kenya","Mandera","Lafey","Lafey","Lafey",3.150789,41.18622,"Sunday Nation (Kenya)",1
"5163","2016-07-10",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Lamu","Lamu West","Mokowe","Mokowe",-2.23428,40.84656,"Shabelle Media Network ",0
"5164","2016-07-12",2016,"Strategic development","Military Forces of Kenya (2013-)","Al Shabaab","Kenya","Lamu","Lamu West","Shella","Lamu",-2.27169,40.90201,"Xinhua",0
"5165","2016-07-12",2016,"Riots/Protests","Rioters (Kenya)","Rioters (Kenya)","Kenya","Kakamega","Mumias West","Mumias Central","Mumias",0.335107,34.4864,"Daily Nation (Kenya)",0
"5166","2016-07-13",2016,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Narok","Narok West","Ilmotiok","Pimbiniet",-1.000952,35.39918,"Daily Nation (Kenya)",1
"5167","2016-07-14",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Police Forces of Kenya (2013-)","Kenya","West Pokot","Kapenguria","Kapenguria","Kapenguria",1.23333,35.11667,"Deutsche Welle (Bonn)",6
"5168","2016-07-14",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Lamu","Lamu West","Shella","Lamu",-2.27169,40.90201,"Xinhua",1
"5169","2016-07-19",2016,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2013-)","Kenya","Mombasa","Likoni","Timbwani","Likoni",-4.08394,39.66161,"Daily Nation (Kenya)",0
"5170","2016-07-21",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Mombasa","Mvita","Tononoka","Mombasa",-4.05,39.66667,"Xinhua",2
"5171","2016-07-21",2016,"Violence against civilians","Rioters (Kenya)","Civilians (Kenya)","Kenya","Busia","Budalangi","Bunyala West","Port Bunyala",0.09388,33.97559,"The Standard (Kenya)",0
"5172","2016-07-23",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Kirinyaga","Kirinyaga Central","Kerugoya","Kerugoya",-0.49886,37.28031,"Sunday Nation (Kenya)",0
"5173","2016-07-24",2016,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Kirinyaga","Mwea","Thiba","Thiba",-0.68333,37.35,"Sunday Nation (Kenya)",1
"5174","2016-07-26",2016,"Remote violence","Military Forces of Kenya (2013-)","Al Shabaab","Kenya","Lamu","Lamu East","Kiunga","Ishakani",-1.683333,41.51667,"The Star ",0
"5175","2016-07-27",2016,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nyeri","Mukurweini","Mukurwe-Ini Central","Mukurwe-ini",-0.56092,37.04759,"Daily Nation (Kenya)",0
"5176","2016-07-28",2016,"Battle-No change of territory","Military Forces of Kenya (2013-)","Al Shabaab","Kenya","Mandera","Mandera East","Fino","Fino",3.37105,41.44684,"Daily Nation ",6
"5177","2016-08-01",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Narok","Narok East","Keekonyokie","Duka Moja",-1.117101,36.24355,"Daily Nation (Kenya)",0
"5178","2016-08-01",2016,"Remote violence","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Lamu","Lamu East","Kiunga","Kiunga",-1.74061,41.49199,"Daily Nation ",0
"5179","2016-08-02",2016,"Violence against civilians","Rioters (Kenya)","Civilians (International)","Kenya","Narok","Narok East","Keekonyokie","Duka Moja",-1.117101,36.24355,"Daily Nation (Kenya)",0
"5180","2016-08-03",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Vigilante Militia (Kenya)","Kenya","Siaya","Ugenya","East Ugenya","Bondo",0.2386,34.2694,"The Standard",3
"5181","2016-08-03",2016,"Violence against civilians","Vigilante Militia (Kenya)","Civilians (Kenya)","Kenya","Kilifi","Kilifi North","Kibarani","Kilifi",-3.63333,39.85,"Daily Nation (Kenya)",1
"5182","2016-08-05",2016,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Makueni","Makueni","Wote","Wote",-1.78079,37.62882,"Daily Nation (Kenya)",0
"5183","2016-08-06",2016,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Narok","Narok North","Narok Town","Pimbinyiet",-0.954348,35.04523,"Daily Nation ",0
"5184","2016-08-06",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Lamu","Lamu East","Basuba","Milimani",-1.7758,40.8375,"Sunday Nation (Kenya)",0
"5185","2016-08-07",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Kirinyaga","Ndia","Mukure","Kirinyaga",-0.16667,37.3,"Daily Nation (Kenya)",0
"5186","2016-08-07",2016,"Violence against civilians","Unidentified Communal Militia (Kenya)","Civilians (Kenya)","Kenya","Narok","Narok North","Narok Town","Pimbinyiet",-0.954348,35.04523,"Daily Nation ",1
"5187","2016-08-10",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"Daily Nation (Kenya)",0
"5188","2016-08-14",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Kwale","Msambweni","Gombato Bongwe","Diani",-4.279213,39.59431,"Shabelle Media Network (Mogadishu)",1
"5189","2016-08-14",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Mombasa","Nyali","Frere Town","Kisauni",-4.03333,39.68333,"KBC Online text website, Nairobi, in English 14 Aug 16",2
"5190","2016-08-14",2016,"Battle-No change of territory","Unidentified Communal Militia (Kenya)","Unidentified Communal Militia (Kenya)","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"Daily Nation (Kenya)",1
"5191","2016-08-14",2016,"Violence against civilians","Vigilante Militia (Kenya)","Civilians (Kenya)","Kenya","Kiambu","Gatundu South","Kiamwangi","Kiriko",-1.03333,36.88333,"Daily Nation (Kenya)",1
"5192","2016-08-17",2016,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2013-)","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"Daily Nation (Kenya)",0
"5193","2016-08-18",2016,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Machakos","Kathiani","Mitaboni","Mitaboni",-1.38333,37.25,"Daily Nation (Kenya)",0
"5194","2016-08-18",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Kisii","Nyaribari Masaba","Ichuni","Keroka",-0.7833,34.95,"Daily Nation (Kenya)",0
"5195","2016-08-18",2016,"Violence against civilians","Vigilante Militia (Kenya)","Civilians (Kenya)","Kenya","Laikipia","Laikipia West","Igwamiti","Nyahururu",0.0333,36.3667,"Daily Nation (Kenya)",1
"5196","2016-08-20",2016,"Riots/Protests","Rioters (Kenya)","Rioters (Kenya)","Kenya","Meru","North Imenti","Municipality","Meru",0.05,37.65,"Daily Nation (Kenya)",0
"5197","2016-08-23",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nyeri","Kieni","Naromoru Kiamathaga","Naro Moru",-0.17,37.02,"Daily Nation (Kenya)",0
"5198","2016-08-26",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Kirinyaga","Ndia","Mukure","Kirinyaga",-0.16667,37.3,"Daily Nation (Kenya)",0
"5199","2016-08-27",2016,"Remote violence","Al Shabaab","Civilians (Kenya)","Kenya","Lamu","Lamu West","Shella","Lamu",-2.27169,40.90201,"Xinhua",1
"5200","2016-08-30",2016,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Kirinyaga","Ndia","Mukure","Kirinyaga",-0.16667,37.3,"Daily Nation (Kenya)",0
"5201","2016-08-30",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Migori","Suna West","Ragana-Oruba","Migori",-1.0667,34.4667,"Daily Nation (Kenya)",0
"5202","2016-08-31",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Kiambu","Thika Town","Kamenu","Thika",-1.05,37.08333,"Daily Nation (Kenya)",0
"5203","2016-09-02",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Embu","Manyatta","Kirimari","Embu",-0.53333,37.45,"Daily Nation (Kenya)",0
"5204","2016-09-02",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nyeri","Mathira","Ruguru","Kiamariga",-0.38333,37.08333,"Daily Nation (Kenya)",0
"5205","2016-09-06",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nyamira","West Mugirango","Bogichora","Tombe",-0.65095,34.87239,"Daily Nation (Kenya)",0
"5206","2016-09-07",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nyamira","West Mugirango","Bogichora","Gianchore",-0.58333,34.88333,"Daily Nation (Kenya)",0
"5207","2016-09-07",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Kisii","Nyaribari Chache","Kisii Central","Kisii",-0.68333,34.76667,"Daily Nation (Kenya)",0
"5208","2016-09-08",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Uasin Gishu","Ainabkoi","Kapsoya","Eldoret",0.516667,35.28333,"Agence France Presse ",0
"5209","2016-09-08",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Trans Nzoia","Saboti","Matisi","Kitale",1.0167,35,"Agence France Presse ",0
"5210","2016-09-08",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Meru","North Imenti","Municipality","Meru",0.05,37.65,"Shabelle Media Network ",0
"5211","2016-09-08",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"Agence France Presse ",0
"5212","2016-09-08",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nakuru","Nakuru Town East","Kivumbini","Nakuru",-0.3,36.0833,"Agence France Presse ",0
"5213","2016-09-08",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nyeri","Nyeri Town","Rware","Nyeri",-0.41667,36.95,"Daily Nation (Kenya)",0
"5214","2016-09-08",2016,"Violence against civilians","Unidentified Communal Militia (Somalia)","Civilians (Kenya)","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"Daily Nation (Kenya)",1
"5215","2016-09-09",2016,"Remote violence","Military Forces of Kenya (2013-)","Al Shabaab","Kenya","Mandera","Mandera East","Township","Mandera",3.935725,41.85421,"Shabelle Media Network ",4
"5216","2016-09-10",2016,"Battle-No change of territory","Borana Ethnic Militia (Kenya)","Auliyan Clan Militia (Somalia)","Kenya","Isiolo","Isiolo South","Garbatulla","Garba Tula",0.5333,38.52,"Kenya Standard",4
"5217","2016-09-11",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Islamic State (Kenya)","Kenya","Mombasa","Mvita","Tononoka","Mombasa",-4.05,39.66667,"Associated Press ",3
"5218","2016-09-12",2016,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Embu","Embu North","Manyatta","Manyatta",-0.43071,37.48031,"Daily Nation (Kenya)",0
"5219","2016-09-12",2016,"Battle-No change of territory","Maasai Ethnic Militia (Kenya)","Kipsigi Ethnic Militia (Kenya)","Kenya","Narok","Narok North","Narok Town","Molot",-1.08333,35.86667,"Daily Nation (Kenya)",0
"5220","2016-09-13",2016,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Embu","Mbeere North","Nthawa","Siakago",-0.58333,37.63333,"Daily Nation (Kenya)",0
"5221","2016-09-13",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Marsabit","North Horr","North Horr","North Horr",3.3167,37.0667,"Daily Nation (Kenya)",0
"5222","2016-09-16",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"Associated Press ",0
"5223","2016-09-17",2016,"Riots/Protests","Rioters (Kenya)","Rioters (Kenya)","Kenya","Kirinyaga","Mwea","Mwea","Wanguru",-0.68333,37.36667,"Sunday Nation (Kenya)",0
"5224","2016-09-19",2016,"Violence against civilians","Vigilante Militia (Kenya)","Civilians (Kenya)","Kenya","Nyeri","Nyeri Town","Rware","Nyeri",-0.41667,36.95,"Daily Nation (Kenya)",1
"5225","2016-09-21",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Mombasa","Mvita","Tononoka","Mombasa",-4.05,39.66667,"Deutsche Welle (Bonn)",0
"5226","2016-09-21",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"Daily Nation (Kenya)",0
"5227","2016-09-22",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Garissa","Garissa Township","Iftin","Garissa",-0.453568,39.6461,"Shabelle Media Network (Mogadishu)",6
"5228","2016-09-22",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Garissa","Daadab","Liboi","Liboi",0.35336,40.87232,"Agence France Presse ",1
"5229","2016-09-23",2016,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Kwale","Matuga","Tsimba Golini","Kwale",-4.17375,39.45206,"Daily Nation (Kenya)",0
"5230","2016-09-27",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Elgeyo-Marakwet","Keiyo North","Kapchemutwa","Iten",0.67017,35.50774,"Daily Nation (Kenya)",0
"5231","2016-09-27",2016,"Riots/Protests","Rioters (Kenya)","Police Forces of Kenya (2013-)","Kenya","Kajiado","Kajiado South","Kimana","Ongata Rongai",-2.75,37.3833,"Associated Press ",0
"5232","2016-09-27",2016,"Riots/Protests","Protesters (Kenya)","Police Forces of Kenya (2013-)","Kenya","Uasin Gishu","Ainabkoi","Kapsoya","Eldoret",0.516667,35.28333,"Daily Nation (Kenya)",0
"5233","2016-09-27",2016,"Battle-No change of territory","Police Forces of Kenya (2013-)","Al Shabaab","Kenya","Mombasa","Mvita","Tononoka","Mombasa",-4.05,39.66667,"Xinhua",1
"5234","2016-09-29",2016,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nakuru","Rongai","Visoi","Rongai",-0.1666,35.85,"Capital FM (Nairobi)",0
